CGPA,Internship,Paid_Internship,Projects,Workshop_Certification,Aptitude_Score,Skills_Rating,Placement_Training,SSC_Marks,Gender,Placement_Status
8.63,1,0,2,6,38.3,5.34,Attended,65.99,Female,Placed
6.0,0,0,1,3,47.74,6.33,Attended,72.78,Male,Not Placed
9.53,1,0,4,6,74.06,7.27,Attended,74.58,Male,Placed
7.92,1,0,5,6,97.37,5.88,Attended,81.21,Female,Placed
6.57,1,0,3,6,60.35,8.56,Attended,82.18,Female,Placed
6.0,1,0,5,2,51.82,6.64,Attended,63.22,Female,Not Placed
7.41,0,0,3,1,71.68,5.69,Not Attended,71.99,Female,Not Placed
6.78,1,1,2,3,70.31,6.05,Not Attended,78.24,Male,Not Placed
9.2,1,1,3,5,87.82,5.83,Attended,78.96,Female,Placed
7.16,0,0,3,6,70.01,9.47,Attended,65.99,Male,Placed
6.59,0,0,2,5,42.86,5.95,Attended,60.55,Male,Not Placed
7.75,0,0,4,6,76.59,5.31,Attended,73.05,Male,Placed
7.65,1,1,5,8,79.68,6.49,Attended,75.07,Male,Placed
6.94,0,0,1,0,62.87,5.24,Not Attended,76.74,Male,Not Placed
9.01,0,0,5,5,58.52,6.65,Attended,72.27,Female,Placed
6.71,0,0,2,6,72.04,6.32,Attended,67.11,Male,Placed
8.5,1,0,5,7,64.38,5.74,Attended,79.86,Male,Placed
9.81,0,0,4,7,65.59,7.29,Attended,76.42,Female,Placed
9.64,0,0,4,6,55.85,9.16,Attended,71.73,Male,Placed
6.9,0,0,2,2,51.19,8.52,Not Attended,63.65,Male,Not Placed
8.68,0,0,1,2,43.78,3.6,Attended,75.98,Male,Not Placed
9.08,1,1,3,7,28.17,7.41,Attended,75.18,Female,Placed
6.39,1,0,2,5,41.14,8.79,Not Attended,85.45,Male,Not Placed
8.25,0,0,3,6,58.23,9.51,Attended,76.25,Male,Placed
8.77,0,0,5,6,88.38,8.79,Attended,77.38,Male,Placed
6.94,1,0,3,0,40.5,6.58,Not Attended,76.94,Male,Not Placed
6.92,1,1,1,3,72.0,4.67,Attended,78.91,Female,Not Placed
8.04,0,0,1,1,74.28,3.26,Not Attended,84.96,Male,Not Placed
7.91,0,0,2,0,60.26,5.7,Not Attended,70.02,Male,Not Placed
9.87,1,0,2,2,37.21,5.84,Not Attended,60.0,Male,Not Placed
8.6,0,0,1,0,56.25,6.07,Attended,83.0,Male,Not Placed
8.57,0,0,5,7,91.63,6.06,Attended,76.9,Male,Placed
8.85,0,0,2,3,28.4,4.18,Attended,69.92,Male,Not Placed
7.41,0,0,2,1,39.87,6.13,Not Attended,75.11,Male,Not Placed
9.68,1,0,5,1,63.44,8.34,Attended,60.0,Male,Not Placed
8.49,0,0,5,6,76.69,7.35,Attended,72.24,Male,Placed
7.46,0,0,2,8,83.49,6.32,Attended,74.02,Male,Placed
8.85,0,0,3,8,62.01,5.64,Attended,60.0,Male,Placed
8.01,0,0,4,7,87.4,7.25,Not Attended,71.16,Male,Placed
6.82,1,0,5,2,73.63,5.77,Not Attended,74.39,Male,Not Placed
8.13,1,0,5,5,79.01,6.59,Attended,84.5,Male,Placed
7.37,0,0,5,8,53.19,5.03,Attended,77.54,Male,Placed
6.59,0,0,1,0,69.1,5.83,Not Attended,71.71,Female,Not Placed
7.12,1,0,4,5,82.94,7.78,Attended,62.54,Male,Placed
7.27,0,0,5,8,57.72,6.57,Not Attended,74.36,Male,Placed
7.12,2,0,4,7,71.0,6.8,Attended,60.0,Male,Placed
6.84,0,0,3,7,83.12,8.44,Attended,67.67,Male,Placed
7.95,0,0,4,5,96.74,7.86,Attended,94.7,Male,Placed
6.12,0,0,2,1,62.37,6.93,Not Attended,83.22,Male,Not Placed
7.61,0,0,5,4,73.76,7.68,Attended,83.19,Male,Placed
8.31,2,1,5,5,64.19,8.82,Attended,82.23,Female,Placed
7.68,0,0,4,6,67.71,7.93,Attended,75.95,Male,Placed
6.0,0,0,4,8,87.81,8.7,Attended,76.65,Male,Placed
9.19,2,0,4,7,68.85,7.87,Attended,69.53,Male,Placed
8.3,1,0,4,7,59.83,5.87,Attended,91.86,Male,Placed
8.23,0,0,2,7,61.57,9.22,Attended,79.36,Male,Placed
7.59,1,1,1,2,58.56,6.87,Not Attended,60.0,Female,Not Placed
8.8,0,0,5,5,63.51,6.77,Attended,67.77,Female,Placed
8.71,1,0,2,5,59.85,8.6,Not Attended,72.29,Male,Placed
6.0,1,0,1,3,60.47,7.35,Not Attended,83.94,Male,Not Placed
8.03,0,0,1,8,56.33,7.21,Attended,64.8,Male,Placed
6.52,0,0,4,5,67.65,5.57,Attended,84.89,Female,Placed
8.61,0,0,1,7,57.05,5.94,Attended,79.82,Female,Placed
7.89,1,1,4,6,90.53,6.99,Attended,68.21,Male,Placed
7.63,0,0,3,6,60.58,6.17,Attended,73.62,Male,Placed
7.14,0,0,1,5,67.4,4.88,Attended,90.07,Male,Placed
8.7,0,0,3,6,71.04,7.06,Not Attended,74.98,Male,Placed
7.85,2,0,5,7,46.92,7.66,Attended,72.04,Male,Placed
7.66,0,0,3,7,63.99,7.97,Attended,82.23,Male,Placed
9.61,0,0,4,7,87.87,7.4,Attended,93.27,Female,Placed
7.15,0,0,1,0,48.22,7.49,Attended,75.3,Male,Not Placed
6.92,0,0,3,2,37.68,6.46,Not Attended,60.0,Male,Not Placed
8.88,0,0,3,3,64.66,6.39,Not Attended,87.56,Female,Not Placed
8.4,0,0,4,8,80.92,7.82,Not Attended,81.0,Male,Placed
7.05,0,0,1,5,76.7,6.22,Attended,72.36,Male,Placed
7.31,1,0,4,6,86.73,5.14,Attended,61.73,Male,Placed
8.73,0,0,5,7,82.08,7.72,Attended,68.98,Female,Placed
8.7,1,0,5,6,72.53,7.24,Attended,70.1,Male,Placed
9.17,0,0,1,4,47.27,8.37,Not Attended,82.23,Male,Not Placed
6.96,0,0,1,6,52.09,8.68,Attended,78.35,Female,Placed
8.62,1,1,5,7,88.25,6.61,Attended,86.02,Male,Placed
8.27,0,0,2,2,17.54,7.23,Not Attended,60.0,Male,Not Placed
8.88,1,0,5,5,60.11,7.25,Attended,74.45,Male,Placed
7.27,0,0,4,7,62.58,6.27,Not Attended,70.01,Male,Placed
9.63,1,0,4,5,73.76,6.76,Not Attended,75.53,Male,Placed
8.02,1,0,5,5,65.15,7.2,Not Attended,88.01,Male,Placed
8.41,0,0,4,2,52.81,7.15,Not Attended,65.52,Male,Not Placed
8.34,0,0,5,7,51.49,6.2,Attended,78.53,Female,Placed
8.53,0,0,4,6,59.55,7.22,Attended,64.77,Male,Placed
6.74,0,0,4,1,38.26,7.27,Not Attended,67.85,Male,Not Placed
8.35,1,0,5,0,53.73,8.21,Attended,80.63,Male,Not Placed
7.63,1,0,3,2,29.48,4.26,Not Attended,65.98,Female,Not Placed
6.05,1,0,1,4,70.2,6.05,Not Attended,69.33,Male,Not Placed
8.08,2,0,4,8,97.95,6.01,Attended,80.6,Male,Placed
6.21,0,0,2,7,76.23,7.01,Attended,77.85,Male,Placed
7.76,0,0,4,6,79.65,8.46,Attended,91.81,Male,Placed
7.47,0,0,3,7,92.11,7.56,Attended,79.28,Male,Placed
9.21,0,0,2,0,67.57,5.97,Attended,60.15,Male,Not Placed
6.95,1,0,3,1,65.33,3.66,Attended,78.46,Male,Not Placed
6.6,0,0,4,8,49.81,7.86,Attended,88.08,Male,Placed
8.25,0,0,1,6,29.44,7.27,Attended,68.52,Female,Placed
7.89,0,0,5,5,77.18,4.21,Attended,66.53,Male,Placed
7.87,1,0,2,1,25.42,5.67,Not Attended,60.0,Female,Not Placed
7.71,0,0,4,6,59.31,6.68,Attended,69.28,Male,Placed
7.74,0,0,3,3,67.62,6.27,Attended,75.75,Female,Not Placed
8.37,0,0,3,2,59.71,4.7,Not Attended,74.91,Male,Not Placed
7.96,1,0,2,1,49.32,6.1,Not Attended,62.28,Male,Not Placed
7.61,1,0,4,4,51.01,5.3,Not Attended,72.43,Male,Not Placed
7.42,0,0,3,1,41.29,4.22,Not Attended,71.45,Male,Not Placed
7.44,0,0,4,8,47.08,6.64,Attended,63.37,Male,Placed
8.21,1,0,4,5,77.16,8.42,Attended,60.0,Male,Placed
8.03,2,0,4,6,100.0,6.22,Attended,69.43,Male,Placed
10.0,0,0,4,8,75.33,6.24,Attended,74.28,Male,Placed
6.59,1,0,2,3,73.38,8.68,Not Attended,87.27,Male,Not Placed
6.87,0,0,2,6,65.16,8.23,Attended,81.28,Male,Placed
6.22,1,0,1,2,75.33,5.71,Attended,60.0,Male,Not Placed
8.82,1,1,4,7,72.5,6.63,Attended,66.78,Male,Placed
8.08,0,0,2,6,66.78,6.49,Attended,60.0,Female,Placed
7.35,1,0,1,3,32.54,5.67,Not Attended,60.0,Male,Not Placed
6.79,2,0,5,8,44.54,7.24,Not Attended,72.92,Male,Placed
8.79,0,0,5,6,66.24,6.95,Attended,75.0,Male,Placed
7.49,0,0,5,7,87.06,7.91,Attended,65.55,Female,Placed
8.2,1,0,2,2,58.22,4.84,Not Attended,80.47,Male,Not Placed
8.98,1,1,3,8,86.24,6.97,Attended,82.96,Male,Placed
8.88,0,0,4,7,67.68,9.72,Attended,60.0,Male,Placed
7.54,1,0,4,5,70.6,6.03,Not Attended,78.84,Male,Placed
8.33,0,0,2,0,45.2,6.62,Not Attended,77.59,Male,Not Placed
8.02,1,0,5,6,82.44,6.91,Attended,60.0,Female,Placed
8.02,1,1,4,6,42.39,5.77,Attended,77.09,Male,Placed
7.22,0,0,4,6,75.9,9.43,Attended,69.39,Male,Placed
6.79,1,1,2,0,68.78,5.13,Attended,81.8,Male,Not Placed
6.98,0,0,1,6,49.0,5.47,Attended,77.78,Female,Placed
7.06,1,0,2,8,75.63,7.25,Attended,74.01,Male,Placed
8.48,1,1,5,5,74.94,5.86,Attended,76.03,Male,Placed
6.23,1,0,2,1,53.05,8.28,Attended,60.16,Male,Not Placed
7.08,1,0,2,7,61.73,7.05,Not Attended,70.23,Female,Placed
6.54,0,0,1,6,86.19,8.16,Attended,68.26,Female,Placed
6.32,1,0,4,5,67.67,7.38,Attended,63.48,Female,Placed
6.14,0,0,3,8,85.13,7.04,Attended,78.83,Male,Placed
7.92,0,0,5,7,68.42,7.41,Attended,71.98,Male,Placed
6.0,1,0,5,6,47.58,6.89,Not Attended,76.73,Female,Placed
6.73,0,0,1,1,38.83,5.3,Not Attended,67.02,Male,Not Placed
6.46,1,0,2,4,100.0,6.04,Not Attended,71.46,Female,Not Placed
8.0,0,0,1,4,44.94,2.66,Not Attended,77.91,Male,Not Placed
7.91,0,0,4,6,75.4,8.44,Attended,84.32,Male,Placed
7.49,1,0,5,7,100.0,4.87,Attended,71.81,Male,Placed
6.66,0,0,1,2,67.12,7.13,Attended,78.38,Male,Not Placed
7.16,0,0,5,3,16.78,9.1,Not Attended,60.0,Female,Not Placed
9.03,0,0,3,7,76.02,6.66,Attended,64.33,Female,Placed
9.26,0,0,2,7,48.49,6.71,Not Attended,77.12,Male,Placed
6.44,1,0,2,1,50.66,5.52,Not Attended,65.18,Male,Not Placed
7.51,1,1,4,6,77.58,7.2,Not Attended,88.63,Male,Placed
8.59,1,0,4,5,37.96,6.44,Attended,75.46,Female,Placed
8.54,2,1,4,5,63.79,7.28,Attended,61.38,Male,Placed
7.44,0,0,4,5,94.35,5.87,Attended,72.9,Female,Placed
7.18,0,0,5,7,56.45,6.71,Attended,76.16,Male,Placed
6.44,1,1,2,0,53.53,8.81,Not Attended,82.22,Male,Not Placed
7.44,1,0,3,7,71.93,7.61,Attended,77.56,Female,Placed
7.31,1,1,4,7,72.62,7.72,Attended,70.04,Female,Placed
8.27,0,0,3,7,63.7,8.32,Attended,81.89,Male,Placed
7.82,0,0,1,7,76.73,8.92,Not Attended,81.97,Male,Placed
8.03,1,0,4,6,71.4,6.08,Attended,84.36,Male,Placed
8.38,0,0,3,8,84.44,7.97,Attended,72.74,Male,Placed
7.04,1,0,1,1,54.21,5.53,Attended,66.0,Male,Not Placed
9.15,0,0,4,6,78.79,6.02,Attended,69.11,Male,Placed
7.22,0,0,4,8,77.32,8.94,Not Attended,95.0,Male,Placed
7.55,0,0,2,5,42.67,6.74,Not Attended,64.59,Male,Placed
8.31,0,0,4,5,71.25,6.92,Attended,93.0,Male,Placed
8.49,0,0,3,0,25.44,6.17,Attended,78.81,Female,Not Placed
9.19,1,0,1,8,39.51,9.15,Attended,61.67,Female,Placed
6.75,1,0,2,2,44.53,2.96,Not Attended,71.33,Female,Not Placed
6.91,0,0,4,7,99.89,9.01,Not Attended,70.32,Female,Placed
7.51,0,0,1,0,86.43,6.83,Attended,60.0,Male,Not Placed
8.96,1,0,3,8,67.04,5.58,Not Attended,66.57,Female,Placed
6.37,0,0,3,1,67.28,8.62,Not Attended,60.0,Male,Not Placed
6.52,1,0,4,6,94.68,7.97,Attended,79.05,Female,Placed
8.95,0,0,4,8,64.22,9.21,Attended,80.92,Male,Placed
8.07,0,0,1,4,59.62,4.92,Attended,60.0,Male,Not Placed
8.45,1,0,3,6,67.04,8.08,Attended,73.42,Female,Placed
6.68,1,0,5,5,97.5,7.62,Attended,73.53,Male,Placed
8.43,0,0,3,5,66.46,5.69,Not Attended,74.78,Female,Placed
8.49,2,0,3,6,61.87,9.52,Attended,78.56,Male,Placed
6.1,1,1,1,1,8.39,7.37,Not Attended,83.09,Male,Not Placed
7.54,1,0,3,8,92.49,7.56,Attended,80.71,Male,Placed
7.08,1,1,4,7,65.94,8.88,Attended,75.17,Female,Placed
7.4,0,0,3,3,43.97,5.16,Not Attended,60.78,Male,Not Placed
6.04,0,0,1,4,52.51,4.99,Not Attended,66.35,Male,Not Placed
7.26,1,0,3,0,52.58,4.71,Not Attended,61.12,Male,Not Placed
7.89,0,0,5,2,73.34,6.54,Not Attended,67.81,Male,Not Placed
6.32,0,0,2,0,63.12,3.36,Not Attended,60.0,Male,Not Placed
9.03,0,0,4,7,73.69,9.12,Not Attended,73.74,Male,Placed
6.81,1,0,5,6,63.15,7.0,Not Attended,69.48,Female,Placed
6.09,0,0,2,2,47.45,6.16,Not Attended,90.08,Male,Not Placed
7.82,1,0,4,6,69.96,7.48,Not Attended,76.8,Male,Placed
8.27,1,1,2,3,71.54,6.3,Not Attended,72.99,Male,Not Placed
8.46,0,0,4,6,82.65,8.06,Attended,85.53,Male,Placed
6.13,0,0,1,7,75.11,6.19,Attended,66.32,Male,Placed
7.04,1,1,2,2,46.14,5.71,Attended,76.86,Male,Not Placed
9.13,0,0,5,8,72.7,7.31,Attended,61.0,Female,Placed
7.92,0,0,3,8,41.59,8.82,Attended,84.77,Male,Placed
6.18,0,0,4,7,50.86,6.47,Not Attended,62.09,Female,Placed
7.58,1,1,5,1,54.65,3.9,Attended,77.16,Male,Not Placed
7.24,1,1,1,6,76.8,6.57,Attended,83.04,Male,Placed
6.52,0,0,5,6,54.0,7.5,Attended,64.4,Male,Placed
7.36,0,0,2,3,90.93,8.73,Not Attended,74.97,Female,Not Placed
7.65,1,0,2,1,42.56,8.31,Not Attended,73.01,Male,Not Placed
9.13,1,0,3,6,50.83,6.5,Attended,60.0,Female,Placed
7.43,0,0,3,0,76.82,5.03,Attended,80.64,Male,Not Placed
7.06,0,0,5,2,36.52,2.62,Not Attended,63.16,Female,Not Placed
9.6,1,0,4,5,80.79,7.97,Attended,76.87,Male,Placed
7.57,1,0,2,0,46.12,4.48,Attended,77.27,Male,Not Placed
8.99,1,0,5,6,81.89,8.93,Attended,74.69,Female,Placed
7.85,0,0,4,8,56.88,10.0,Not Attended,64.0,Male,Placed
7.38,0,0,1,3,39.52,5.35,Not Attended,86.33,Male,Not Placed
6.53,0,0,2,2,27.75,3.92,Attended,60.0,Male,Not Placed
6.03,0,0,2,2,44.79,6.23,Attended,76.38,Male,Not Placed
7.39,0,0,4,5,67.62,7.32,Not Attended,76.63,Male,Placed
8.26,0,0,5,8,100.0,9.18,Attended,85.07,Male,Placed
8.36,0,0,5,7,66.03,5.78,Not Attended,74.17,Male,Placed
8.42,0,0,5,6,66.93,5.09,Attended,73.95,Male,Placed
6.99,1,0,1,6,64.28,7.36,Not Attended,82.61,Male,Placed
8.09,1,1,5,5,47.99,8.14,Attended,83.46,Male,Placed
9.72,0,0,1,7,81.67,6.14,Attended,78.63,Male,Placed
7.68,1,0,4,5,82.09,8.41,Attended,86.71,Female,Placed
8.53,0,0,2,7,84.18,7.54,Attended,74.83,Male,Placed
6.34,0,0,4,7,92.74,7.06,Not Attended,76.04,Male,Placed
8.03,0,0,3,6,60.83,7.41,Not Attended,73.58,Male,Placed
8.2,0,0,4,8,71.43,7.0,Attended,79.16,Female,Placed
8.26,0,0,2,7,70.21,6.08,Attended,79.95,Male,Placed
8.23,1,0,2,6,51.26,4.75,Attended,77.29,Male,Placed
8.98,0,0,2,1,71.33,5.94,Attended,89.26,Male,Not Placed
9.19,1,0,5,8,58.44,10.0,Attended,65.67,Female,Placed
7.43,1,1,1,0,53.09,5.08,Attended,77.69,Male,Not Placed
6.68,1,0,3,2,68.29,5.48,Not Attended,71.03,Female,Not Placed
6.59,1,0,5,0,56.01,8.85,Not Attended,90.8,Male,Not Placed
7.93,0,0,3,8,68.16,7.52,Attended,67.34,Male,Placed
7.14,0,0,5,3,51.71,3.63,Not Attended,61.95,Male,Not Placed
7.14,1,0,5,7,82.14,6.97,Not Attended,60.0,Male,Placed
8.33,0,0,2,8,52.08,9.13,Attended,82.03,Male,Placed
7.76,0,0,3,0,25.83,7.04,Not Attended,71.65,Male,Not Placed
6.51,0,0,3,0,89.64,7.06,Not Attended,65.25,Male,Not Placed
8.19,0,0,4,8,77.58,7.51,Attended,63.51,Female,Placed
6.86,0,0,5,4,72.77,6.86,Attended,65.23,Female,Placed
8.91,0,0,1,7,51.42,5.93,Attended,68.52,Male,Placed
8.01,0,0,4,7,100.0,6.49,Attended,60.5,Male,Placed
7.77,0,0,5,7,72.79,6.76,Attended,67.84,Male,Placed
6.38,0,0,1,2,29.69,2.5,Attended,70.56,Male,Not Placed
6.0,1,0,3,3,46.92,5.14,Not Attended,77.13,Male,Not Placed
8.6,0,0,1,2,72.43,3.5,Not Attended,71.49,Male,Not Placed
8.53,0,0,5,7,67.75,9.74,Attended,83.69,Male,Placed
6.6,0,0,2,3,56.35,6.85,Attended,66.69,Male,Not Placed
6.12,0,0,5,3,66.6,2.71,Attended,79.04,Female,Not Placed
7.93,0,0,3,3,48.04,6.12,Not Attended,94.62,Male,Not Placed
7.84,0,0,4,7,73.17,6.16,Attended,84.22,Male,Placed
6.28,0,0,4,6,57.39,7.85,Attended,87.76,Male,Placed
8.44,0,0,4,6,80.33,6.94,Attended,76.29,Male,Placed
7.72,1,0,1,6,45.23,6.99,Attended,75.64,Male,Placed
7.12,0,0,5,8,75.26,8.48,Attended,79.52,Female,Placed
8.53,1,0,1,2,47.35,5.06,Not Attended,75.14,Female,Not Placed
8.56,0,0,5,5,86.29,7.87,Not Attended,77.0,Male,Placed
8.01,0,0,2,4,92.95,8.42,Not Attended,69.91,Female,Placed
8.9,0,0,3,7,62.96,7.86,Attended,77.51,Female,Placed
7.83,0,0,3,6,63.84,5.18,Not Attended,72.06,Female,Placed
7.57,0,0,3,5,66.46,7.29,Attended,75.6,Male,Placed
7.8,0,0,1,2,53.94,4.88,Not Attended,74.36,Male,Not Placed
8.59,0,0,2,7,60.13,6.81,Attended,83.38,Male,Placed
7.56,0,0,1,5,52.97,6.76,Not Attended,77.75,Male,Not Placed
9.09,2,0,3,8,88.26,6.22,Attended,67.07,Female,Placed
8.94,1,0,4,6,63.66,7.29,Attended,64.96,Male,Placed
8.54,1,1,5,7,95.77,6.77,Attended,65.04,Male,Placed
6.79,0,0,2,1,48.2,7.02,Not Attended,72.84,Male,Not Placed
9.46,2,0,2,5,71.85,4.85,Attended,88.75,Male,Placed
7.73,1,0,2,2,71.37,3.63,Not Attended,63.92,Male,Not Placed
6.65,0,0,5,5,90.58,7.12,Attended,75.07,Male,Placed
7.63,0,0,2,1,67.07,4.87,Attended,62.5,Male,Not Placed
6.61,1,0,3,1,61.67,6.91,Attended,66.11,Male,Not Placed
7.08,0,0,5,8,64.13,8.53,Attended,65.65,Male,Placed
6.92,1,0,2,0,70.84,6.39,Attended,77.5,Male,Not Placed
7.74,1,0,5,7,81.98,7.65,Attended,92.21,Male,Placed
6.47,1,0,2,2,64.09,5.78,Not Attended,80.07,Male,Not Placed
7.46,0,0,3,4,54.39,6.84,Attended,83.58,Female,Placed
8.03,0,0,3,6,55.21,7.1,Attended,76.78,Male,Placed
6.15,0,0,2,3,15.39,5.31,Attended,82.59,Male,Not Placed
6.54,0,0,5,5,27.38,3.72,Not Attended,70.25,Female,Not Placed
7.67,1,0,5,5,82.38,6.19,Not Attended,80.2,Male,Placed
7.13,0,0,1,1,34.97,5.97,Attended,83.8,Male,Not Placed
6.43,1,0,4,8,70.5,8.01,Attended,73.7,Male,Placed
8.46,0,0,1,5,64.44,8.01,Attended,80.62,Male,Placed
8.23,0,0,2,7,98.6,8.32,Attended,84.14,Female,Placed
8.08,0,0,4,6,70.66,6.7,Attended,65.1,Male,Placed
8.28,0,0,2,6,78.1,6.3,Attended,85.22,Male,Placed
6.57,0,0,4,2,52.11,3.98,Attended,63.77,Male,Not Placed
7.62,1,0,3,7,100.0,6.23,Attended,65.78,Male,Placed
8.93,1,0,3,5,65.01,4.48,Attended,83.14,Female,Placed
8.57,1,0,5,6,77.3,6.27,Attended,65.34,Female,Placed
7.1,0,0,4,8,80.2,4.01,Attended,60.0,Female,Placed
8.71,0,0,2,5,69.27,6.18,Attended,71.63,Male,Placed
7.65,0,0,4,5,68.79,5.59,Attended,80.84,Male,Placed
7.38,0,0,2,4,38.36,3.9,Attended,60.0,Male,Not Placed
8.65,0,0,3,8,79.49,7.23,Attended,75.37,Female,Placed
7.8,0,0,1,7,85.63,6.63,Not Attended,78.7,Male,Placed
7.6,0,0,2,3,60.71,5.4,Not Attended,60.0,Male,Not Placed
7.73,1,1,5,5,46.35,7.07,Attended,60.77,Male,Placed
6.91,0,0,3,3,62.04,6.04,Not Attended,69.17,Male,Not Placed
9.09,0,0,4,6,87.3,3.49,Attended,60.0,Male,Placed
7.56,0,0,2,5,39.52,7.55,Attended,70.28,Female,Placed
8.05,1,1,5,6,72.08,6.86,Not Attended,75.39,Female,Placed
8.3,0,0,2,2,57.34,6.28,Attended,86.31,Male,Not Placed
6.12,0,0,3,5,43.78,5.05,Attended,80.99,Male,Not Placed
9.05,2,0,4,4,64.08,8.32,Attended,69.78,Male,Placed
6.34,0,0,2,5,60.92,3.4,Attended,82.57,Male,Placed
7.31,0,0,2,2,77.2,8.57,Not Attended,88.24,Male,Not Placed
7.91,1,1,5,6,74.67,7.59,Attended,71.78,Male,Placed
7.95,0,0,3,4,77.87,7.84,Attended,88.04,Male,Placed
7.13,1,0,4,5,88.74,4.65,Attended,60.0,Male,Placed
7.42,0,0,2,2,52.57,6.71,Attended,73.28,Male,Not Placed
7.29,1,1,1,7,62.49,7.3,Attended,77.45,Male,Placed
7.98,1,0,2,2,73.89,4.74,Not Attended,67.72,Male,Not Placed
9.24,0,0,4,7,76.57,7.15,Attended,65.58,Male,Placed
9.61,1,0,1,1,62.74,4.7,Not Attended,68.68,Female,Not Placed
6.9,0,0,3,2,48.44,6.03,Not Attended,66.37,Female,Not Placed
7.26,0,0,4,4,43.68,5.74,Not Attended,60.0,Male,Not Placed
9.0,0,0,5,6,61.11,6.09,Attended,79.16,Female,Placed
8.16,0,0,1,1,79.76,5.79,Not Attended,84.6,Male,Not Placed
7.6,0,0,5,7,96.81,5.89,Attended,61.76,Male,Placed
8.49,0,0,1,6,35.23,8.3,Attended,73.71,Male,Placed
8.32,0,0,5,6,66.46,7.76,Attended,60.05,Male,Placed
9.02,0,0,4,7,54.71,5.7,Attended,69.14,Male,Placed
9.4,0,0,2,1,52.05,8.29,Attended,67.81,Male,Not Placed
8.62,0,0,5,7,82.1,8.6,Attended,71.58,Female,Placed
6.26,0,0,5,0,46.02,4.31,Attended,67.94,Male,Not Placed
6.0,0,0,2,2,71.13,4.84,Not Attended,82.89,Male,Not Placed
7.44,0,0,3,3,25.36,8.22,Attended,60.0,Male,Not Placed
8.56,1,0,3,5,32.86,5.58,Attended,60.0,Male,Placed
9.84,1,1,3,5,66.27,7.36,Attended,81.8,Female,Placed
6.0,1,0,2,2,63.51,5.71,Not Attended,66.78,Male,Not Placed
6.37,1,0,2,6,72.37,7.03,Attended,61.87,Male,Placed
7.56,1,0,5,6,19.31,8.91,Not Attended,89.38,Female,Placed
6.4,0,0,4,8,44.31,7.35,Attended,72.83,Male,Placed
7.65,1,0,2,6,49.32,8.52,Attended,74.63,Male,Placed
8.14,0,0,1,1,89.6,5.54,Not Attended,81.15,Male,Not Placed
8.93,0,0,5,5,71.52,6.11,Attended,70.66,Male,Placed
7.56,0,0,5,5,52.02,8.42,Not Attended,71.17,Male,Placed
9.42,0,0,3,7,69.1,5.91,Attended,86.79,Female,Placed
7.19,1,0,4,6,58.93,7.06,Attended,75.27,Male,Placed
7.56,0,0,4,5,100.0,6.98,Attended,60.0,Female,Placed
7.07,0,0,2,8,64.69,5.91,Attended,66.31,Male,Placed
9.29,1,1,5,6,61.72,5.98,Attended,71.46,Male,Placed
6.19,1,0,1,0,82.55,6.19,Attended,74.31,Male,Not Placed
7.7,1,1,5,8,41.87,8.06,Attended,66.18,Male,Placed
6.83,0,0,1,5,78.0,7.81,Attended,73.07,Male,Placed
8.19,0,0,5,7,63.85,5.31,Attended,81.21,Male,Placed
8.33,0,0,1,8,71.97,9.54,Attended,79.2,Male,Placed
6.99,1,0,4,1,58.87,3.96,Not Attended,68.9,Male,Not Placed
10.0,1,1,2,7,53.64,6.56,Attended,85.39,Female,Placed
9.71,0,0,3,6,99.14,6.5,Attended,78.6,Male,Placed
6.34,1,0,1,7,40.09,5.96,Attended,75.94,Female,Placed
7.41,0,0,2,1,45.18,7.28,Not Attended,79.53,Male,Not Placed
8.38,0,0,4,8,65.94,8.8,Attended,77.28,Male,Placed
7.42,1,1,2,2,84.11,3.33,Attended,75.24,Female,Not Placed
8.1,1,0,5,7,91.07,5.9,Attended,63.89,Male,Placed
8.51,1,0,2,3,62.92,6.43,Attended,76.4,Male,Not Placed
6.0,0,0,2,2,53.77,5.41,Attended,82.76,Female,Not Placed
8.54,0,0,5,6,76.6,5.46,Attended,76.11,Male,Placed
9.92,0,0,4,6,81.56,7.59,Attended,75.79,Female,Placed
8.96,0,0,3,6,81.66,7.59,Attended,72.57,Female,Placed
6.81,1,1,2,7,70.62,7.13,Not Attended,65.11,Male,Placed
8.0,0,0,5,7,88.07,4.96,Attended,60.0,Male,Placed
7.2,0,0,1,6,82.52,4.01,Attended,62.27,Male,Placed
9.63,0,0,5,6,89.19,6.26,Not Attended,90.72,Male,Placed
8.32,0,0,4,7,65.85,7.75,Attended,85.32,Female,Placed
8.1,1,0,3,6,88.81,4.88,Attended,73.68,Female,Placed
8.59,1,0,5,6,56.35,8.27,Attended,68.31,Male,Placed
7.65,2,1,2,4,46.31,6.62,Not Attended,67.88,Female,Placed
6.85,0,0,2,3,37.04,4.49,Not Attended,74.16,Male,Not Placed
7.53,1,0,5,7,56.99,7.09,Attended,74.93,Female,Placed
6.0,0,0,5,0,52.28,5.49,Not Attended,80.33,Male,Not Placed
9.5,0,0,4,5,63.86,3.5,Attended,69.25,Male,Placed
7.2,2,0,5,7,86.44,8.87,Attended,88.22,Male,Placed
8.27,0,0,3,6,50.98,6.71,Not Attended,70.76,Male,Placed
8.53,0,0,3,6,98.53,5.82,Not Attended,82.51,Male,Placed
7.18,1,0,2,0,70.79,6.43,Not Attended,62.29,Male,Not Placed
6.91,1,0,3,7,83.4,5.72,Attended,60.0,Female,Placed
