C_Cpp,Java,Python,HTML_CSS,UI_UX,Javascript,Numpy_Pandas,Scikit_learn,MERN,Linux,Cloud_Platforms,App_development,Number_of_Contest_attempted,LC_Contest_rating,Leetcode_Medium_problems,Skills_rating
0,1,1,1,0,1,0,1,1,1,0,1,4,1006.0,167,7.8
1,1,1,1,0,1,0,0,0,1,0,0,0,1500.0,242,6.95
1,0,0,1,0,0,0,0,0,1,1,0,0,1500.0,208,5.32
0,0,1,1,0,0,1,1,0,0,0,0,0,1500.0,241,4.85
1,1,1,0,0,1,0,0,1,0,0,0,0,1500.0,116,5.36
0,0,1,0,0,0,1,0,0,0,0,0,9,1394.0,107,2.29
0,0,0,0,1,1,0,0,0,1,0,0,47,2000.0,229,6.86
1,1,1,1,1,1,0,1,1,1,0,1,0,1500.0,303,10.0
1,1,1,0,0,0,1,1,1,1,0,1,22,1795.0,301,10.0
1,1,1,1,1,1,0,0,0,1,0,0,39,1823.0,142,8.74
1,0,1,0,1,0,1,0,0,1,0,1,3,1400.0,199,7.16
0,0,1,1,0,1,0,0,1,0,0,1,0,1500.0,143,4.93
1,0,0,1,1,0,0,0,1,0,0,1,5,1587.0,247,6.74
0,1,0,1,0,0,1,0,0,1,1,0,37,1966.0,167,8.12
1,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,266,5.72
0,1,1,0,0,1,0,0,0,1,0,0,5,1309.0,160,3.86
1,1,1,0,0,1,0,1,0,1,1,0,18,1853.0,214,9.59
0,0,1,0,0,0,0,0,0,0,0,0,8,1589.0,161,2.03
0,0,0,0,0,1,0,0,0,0,0,0,5,1640.0,158,2.11
1,1,1,1,0,1,1,0,1,0,0,0,7,1673.0,208,9.01
0,1,1,1,0,1,1,0,0,1,0,0,8,1576.0,273,8.73
0,1,1,0,1,1,1,1,1,0,0,0,10,1616.0,157,8.53
0,1,0,1,0,1,1,0,0,0,0,1,2,1547.0,165,5.02
0,1,1,0,0,1,0,0,0,1,0,0,6,1456.0,175,5.19
0,1,1,1,0,1,0,1,0,0,0,0,0,1500.0,227,4.04
0,1,1,1,0,0,0,0,0,0,0,0,48,2000.0,155,6.0
1,1,1,0,0,0,1,0,0,0,1,0,0,1500.0,171,6.05
0,1,0,1,0,1,0,0,0,0,0,1,0,1500.0,179,4.12
1,1,1,1,0,1,0,0,1,1,0,0,0,1500.0,155,7.4
1,0,1,1,0,1,0,0,0,1,0,0,40,1811.0,200,7.12
0,1,1,0,0,0,0,0,1,0,0,1,9,1540.0,223,5.6
1,0,0,1,0,0,0,0,1,1,0,0,4,1724.0,176,5.75
0,1,1,1,1,0,0,1,1,0,0,0,41,1854.0,198,9.84
1,1,1,1,0,0,1,1,0,1,0,0,37,1882.0,207,9.44
0,1,1,1,1,0,0,0,1,1,1,0,3,1453.0,189,7.89
0,1,1,1,0,1,1,0,0,0,0,0,7,1465.0,295,7.68
1,0,0,1,0,0,0,1,1,0,0,0,38,2000.0,193,8.01
1,1,0,0,0,1,1,0,0,0,0,0,1,1240.0,184,3.62
1,0,1,0,0,0,0,0,0,1,0,0,3,1487.0,238,5.0
0,0,1,1,0,1,1,0,1,0,0,0,23,1499.0,125,5.2
1,1,0,0,0,1,0,0,0,0,0,1,10,1738.0,185,4.99
0,1,1,1,0,0,1,0,0,0,0,1,0,1500.0,147,5.55
0,0,1,1,0,1,1,0,0,0,0,0,0,1500.0,145,4.67
0,1,1,1,0,1,0,0,0,1,0,1,30,1740.0,208,7.58
1,0,1,1,0,0,0,0,1,1,0,0,0,1500.0,191,5.16
0,1,1,1,1,1,0,1,0,1,0,0,40,1779.0,324,10.0
0,1,0,1,0,0,0,0,1,0,0,0,0,1500.0,169,3.21
1,1,0,0,0,1,0,0,0,0,0,0,8,1254.0,198,2.83
0,1,1,1,0,1,1,0,0,0,0,0,7,1756.0,136,6.43
0,0,1,0,1,1,0,0,0,1,0,0,3,1280.0,126,3.72
0,1,1,1,1,0,1,0,0,0,1,0,0,1500.0,129,6.24
1,0,1,1,1,0,1,0,1,1,0,1,0,1500.0,186,9.01
0,1,1,1,0,0,1,0,1,0,0,0,8,1603.0,170,5.95
0,1,1,1,0,0,0,0,0,1,0,0,4,1629.0,133,4.82
1,1,0,0,0,0,0,0,0,1,0,1,3,1806.0,187,5.5
1,1,0,0,0,0,0,0,0,1,0,0,0,1500.0,174,2.65
0,1,1,1,1,1,0,0,0,0,0,0,2,1387.0,213,6.35
1,1,1,0,0,1,0,0,1,0,0,1,6,1381.0,172,7.98
1,0,1,0,0,0,1,1,1,1,1,0,0,1500.0,171,8.78
1,1,0,0,0,0,1,0,0,1,1,0,0,1500.0,184,6.71
0,1,1,1,1,0,0,0,1,0,1,1,5,1435.0,226,8.74
1,0,1,0,0,0,0,0,0,0,0,1,7,1431.0,225,4.25
0,0,1,1,0,0,0,0,0,1,1,0,0,1500.0,163,4.64
0,1,0,0,0,0,1,0,1,1,0,0,1,1177.0,180,3.37
0,1,0,1,0,1,1,0,0,0,0,0,23,1925.0,183,5.42
0,0,1,1,0,1,0,0,0,0,0,0,33,1717.0,170,4.87
0,0,0,1,0,0,0,1,0,1,1,1,1,1436.0,138,6.1
1,1,1,1,0,1,0,0,0,1,0,0,2,1564.0,125,6.08
0,1,1,0,1,0,0,0,0,0,0,1,28,1937.0,133,7.25
0,0,0,1,1,1,0,0,0,0,0,1,47,1745.0,173,6.45
0,1,0,1,0,0,1,0,0,1,0,0,1,1513.0,217,4.22
0,0,1,0,1,0,0,0,0,0,0,0,22,1487.0,199,3.5
1,1,1,1,0,0,1,1,0,0,0,0,5,1550.0,218,7.11
0,0,0,1,1,0,0,0,0,1,0,0,0,1500.0,177,2.44
0,1,0,1,1,1,1,1,0,0,0,1,10,1593.0,233,9.16
0,1,0,1,0,1,1,0,1,0,0,0,5,1429.0,183,5.09
0,0,1,1,0,1,0,0,1,0,0,0,0,1500.0,192,4.89
0,1,0,1,0,0,1,0,0,1,0,1,0,1500.0,192,6.63
1,1,0,0,1,1,0,0,1,0,0,0,33,1815.0,127,7.64
1,1,1,0,0,1,0,0,0,0,1,1,34,1827.0,270,10.0
0,1,0,1,0,1,0,0,0,0,1,0,0,1500.0,174,3.75
1,1,1,1,0,1,0,0,0,0,1,0,10,1537.0,187,7.26
1,0,1,1,1,1,0,0,0,1,0,0,0,1500.0,265,6.27
1,1,1,0,1,1,1,0,0,1,0,1,9,1509.0,241,9.39
0,1,1,1,0,1,0,0,0,1,0,0,38,1625.0,270,7.46
0,1,1,0,0,0,0,0,0,0,0,1,0,1500.0,232,4.29
0,0,0,1,1,0,1,0,0,0,0,0,2,1306.0,198,3.23
1,0,1,0,1,1,1,0,0,0,0,0,23,1587.0,108,6.17
1,1,1,1,0,1,0,0,0,0,1,0,15,1448.0,224,6.87
0,1,0,0,0,0,0,0,0,0,1,1,3,1394.0,275,5.87
0,0,1,1,0,1,0,1,0,0,0,0,30,1738.0,150,5.48
1,1,1,0,0,0,0,1,0,1,0,0,40,1863.0,184,8.92
1,0,1,1,0,0,1,0,1,1,0,0,4,1574.0,141,6.58
1,0,1,1,0,0,0,0,0,1,0,1,0,1500.0,162,5.02
1,0,1,1,0,1,0,0,0,0,1,0,6,1533.0,129,6.39
0,1,0,0,0,0,1,1,0,1,0,1,16,1627.0,152,6.47
1,0,1,0,0,0,0,0,1,0,0,0,0,1500.0,143,4.48
1,0,0,1,0,0,0,1,0,0,0,0,0,1500.0,211,3.06
0,0,1,1,1,1,1,1,0,0,0,0,0,1500.0,108,5.89
0,1,1,1,1,1,1,0,0,0,0,0,0,1500.0,240,7.24
1,1,1,0,0,0,0,0,0,0,0,0,13,1660.0,170,5.2
0,1,0,0,1,1,1,0,0,0,0,1,0,1500.0,258,6.94
1,1,1,0,0,1,0,0,0,0,0,0,14,1452.0,185,4.96
1,0,1,1,1,0,1,0,0,1,0,0,0,1500.0,223,6.67
1,1,1,0,0,1,1,0,0,0,0,0,49,1815.0,172,7.6
0,1,1,0,0,0,0,0,0,0,1,0,6,1454.0,287,5.81
0,1,1,0,0,0,0,0,1,0,0,0,0,1500.0,223,5.17
1,0,1,1,0,1,0,0,0,0,0,0,20,1545.0,162,4.41
0,0,1,0,0,1,1,1,1,1,0,1,3,1217.0,168,7.57
1,1,0,1,0,0,1,0,1,0,0,1,8,1616.0,188,7.99
1,1,1,1,0,0,0,0,1,0,0,0,44,1740.0,184,9.0
0,1,1,1,1,1,1,0,1,1,0,0,6,1781.0,230,10.0
0,0,1,1,0,1,1,0,0,1,1,0,24,1714.0,190,8.45
0,0,1,1,0,0,1,1,1,0,1,0,1,1234.0,167,6.77
0,0,0,1,0,0,1,0,0,0,0,0,12,1670.0,202,3.47
1,1,1,1,1,0,0,0,1,1,0,0,0,1500.0,211,7.87
1,0,1,0,0,0,0,0,0,1,0,1,36,1814.0,154,6.9
1,1,0,1,0,1,1,0,0,1,0,0,0,1500.0,193,6.51
1,0,1,1,0,1,1,0,1,1,0,0,1,1503.0,135,7.24
0,1,1,1,0,0,0,0,0,1,0,0,45,1825.0,262,6.87
1,0,1,0,0,1,0,0,1,0,0,1,0,1500.0,182,6.41
1,1,0,0,0,0,1,0,0,1,0,0,0,1500.0,182,4.0
1,0,0,1,0,1,1,0,0,1,1,0,8,1390.0,111,4.92
1,0,0,0,0,0,0,0,0,0,0,0,48,1710.0,147,3.37
0,1,1,1,0,0,0,0,0,1,1,1,10,1357.0,162,6.72
1,1,0,0,0,0,1,0,1,1,0,0,0,1500.0,152,5.16
0,0,1,1,0,1,1,0,1,0,0,1,17,1414.0,286,8.19
0,1,1,1,1,0,1,0,1,0,0,0,4,1436.0,194,7.02
0,1,0,1,0,0,1,1,1,0,0,1,49,1932.0,165,9.99
1,1,1,1,1,0,0,1,0,1,1,1,9,1307.0,164,9.37
1,0,1,1,0,0,1,0,0,1,0,1,6,1645.0,173,6.65
1,1,1,0,0,0,1,0,0,0,0,1,7,1541.0,144,6.12
1,1,1,0,1,1,0,0,0,0,0,0,9,1904.0,136,6.93
1,1,0,1,0,0,1,1,0,0,0,0,15,1539.0,134,5.78
1,1,1,1,0,1,1,0,0,0,0,1,0,1500.0,270,9.04
0,0,1,1,0,1,1,1,0,0,0,0,0,1500.0,142,6.93
0,0,1,1,0,1,0,0,0,0,0,0,1,1794.0,228,5.93
0,0,0,0,1,1,0,0,0,0,0,1,5,1611.0,148,4.09
1,1,0,1,0,1,0,0,0,0,0,0,1,1166.0,116,2.23
1,0,1,0,0,1,0,0,1,1,0,0,0,1500.0,240,6.23
0,1,0,1,0,0,0,0,0,1,0,0,41,1681.0,129,3.78
0,1,0,1,1,1,0,1,0,0,0,1,0,1500.0,144,6.38
1,0,1,1,1,1,0,0,1,0,0,1,42,1917.0,149,10.0
0,0,1,1,0,0,1,0,0,1,1,0,38,1567.0,262,9.09
1,0,1,1,0,0,0,0,0,1,0,0,10,1415.0,126,3.16
1,0,0,0,1,1,0,0,1,0,0,1,0,1500.0,119,5.07
0,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,164,4.57
0,1,1,1,1,0,0,0,0,0,0,0,48,1691.0,133,5.4
1,0,1,0,1,1,1,0,0,0,0,1,38,2000.0,228,10.0
1,1,0,1,0,0,0,0,0,0,0,0,46,2000.0,170,5.78
0,1,1,0,0,0,0,0,0,0,0,0,50,1899.0,161,5.26
1,0,0,1,1,1,0,1,0,1,0,0,0,1500.0,147,5.88
0,0,0,1,0,1,0,0,1,0,0,1,7,1746.0,258,6.72
0,1,1,0,0,1,0,0,0,1,0,0,28,1918.0,234,7.39
1,0,1,0,0,0,0,0,0,0,0,0,1,1656.0,144,3.35
1,0,1,1,1,1,0,0,0,0,0,1,4,1406.0,115,5.48
0,0,0,1,0,0,0,0,1,1,1,0,0,1500.0,168,4.76
1,1,1,0,0,1,1,0,0,1,0,0,0,1500.0,221,6.77
1,1,1,1,0,0,0,0,0,0,0,0,0,1500.0,214,5.26
0,1,1,1,0,0,0,1,0,0,1,0,0,1500.0,207,6.73
0,1,1,0,0,1,0,0,0,0,0,0,6,1463.0,239,4.38
1,1,0,0,0,0,1,0,0,0,1,1,8,1365.0,313,7.68
0,1,1,0,1,1,0,0,0,0,0,0,1,1442.0,177,4.78
0,1,0,0,1,0,0,0,0,0,0,1,27,1598.0,137,4.98
0,0,1,0,1,0,1,0,0,0,0,1,36,1648.0,186,6.81
1,1,1,0,0,0,0,0,0,0,0,1,0,1500.0,257,6.35
1,0,0,0,0,1,0,0,0,1,1,0,0,1500.0,140,4.33
1,0,1,1,0,0,0,0,0,0,0,1,1,1629.0,161,4.5
0,1,0,1,0,1,1,0,0,0,0,1,12,1670.0,135,6.46
1,0,1,0,0,1,0,0,1,1,0,0,6,1377.0,170,6.02
1,0,1,0,0,0,0,0,0,1,1,0,5,1641.0,233,6.24
1,1,1,1,0,0,1,0,1,0,0,1,0,1500.0,253,8.31
1,0,0,1,0,0,0,0,0,0,0,1,2,1516.0,282,4.68
0,1,0,0,1,1,0,0,0,1,0,0,45,1852.0,107,6.17
1,0,1,1,0,0,0,1,1,1,0,1,2,1708.0,187,8.36
0,1,1,1,1,0,0,1,0,0,0,0,8,1575.0,204,6.49
0,0,1,0,1,0,0,0,0,1,1,0,0,1500.0,159,5.47
0,1,1,0,0,1,1,0,0,1,0,0,0,1500.0,113,4.47
0,0,0,0,0,1,0,0,0,0,0,0,4,1756.0,191,3.28
0,1,1,0,1,1,0,0,1,0,0,0,8,1614.0,284,8.61
1,0,0,1,0,1,0,0,0,1,0,0,2,1567.0,123,4.42
0,0,1,0,0,0,0,0,1,0,0,0,0,1500.0,175,2.51
1,1,0,1,1,0,0,0,1,0,0,0,15,1438.0,135,5.65
0,0,1,0,0,1,0,0,0,0,0,1,0,1500.0,323,5.47
0,1,1,1,0,1,0,0,0,0,0,0,10,1466.0,150,4.15
1,0,0,1,0,0,0,0,0,0,0,1,45,2000.0,164,7.4
0,1,1,1,0,0,1,0,0,1,1,1,5,1674.0,157,8.78
0,0,0,1,0,1,0,0,0,1,0,1,0,1500.0,206,4.47
1,0,0,0,0,0,0,0,0,0,0,0,29,1686.0,193,3.45
0,1,1,0,0,0,0,0,0,0,1,1,6,1307.0,107,5.16
0,1,1,0,0,1,0,0,0,1,0,0,40,2000.0,168,7.57
0,1,1,0,1,1,0,0,0,0,0,0,13,1739.0,162,5.57
1,0,1,1,0,0,1,0,0,1,0,1,4,1318.0,126,5.26
1,1,1,0,0,0,0,0,0,1,0,1,8,1358.0,224,6.38
1,1,1,0,0,0,0,0,1,1,0,0,0,1500.0,143,5.57
1,0,1,0,0,1,1,1,1,0,0,0,3,1755.0,133,8.66
0,1,1,1,0,1,0,0,0,0,0,0,8,1453.0,119,3.89
0,0,1,0,0,1,1,0,1,0,0,0,8,1456.0,207,4.83
1,1,1,0,0,0,1,0,0,0,1,0,8,1427.0,202,7.15
0,1,1,1,0,0,1,0,1,1,0,1,16,1663.0,271,10.0
0,0,1,0,0,1,1,0,0,1,0,1,0,1500.0,239,7.12
0,1,1,0,1,0,1,1,0,1,0,1,0,1500.0,184,8.19
0,1,1,1,1,1,0,1,0,0,1,0,0,1500.0,239,8.71
1,0,1,0,0,1,0,1,0,1,0,0,23,1469.0,153,6.23
0,1,1,0,0,0,0,0,1,0,0,0,0,1500.0,156,4.18
0,0,0,0,1,1,0,1,0,1,1,0,0,1500.0,191,7.12
0,0,1,1,1,0,1,1,0,0,0,0,0,1500.0,151,5.29
1,1,1,0,0,1,0,0,0,0,1,0,9,1575.0,259,8.48
0,1,0,1,0,0,1,0,0,1,0,0,3,1268.0,139,3.22
0,0,0,1,1,1,1,0,0,1,1,1,0,1500.0,232,7.03
1,1,1,0,0,1,1,0,1,1,0,0,4,1280.0,123,6.24
1,1,1,0,0,0,0,0,0,0,0,1,10,1345.0,286,6.06
0,0,1,0,0,0,1,1,0,1,0,0,22,1470.0,172,4.78
0,1,1,1,0,0,0,1,1,1,0,0,0,1500.0,265,7.27
0,0,0,1,0,0,1,1,0,1,1,0,12,1678.0,250,8.19
0,1,1,0,1,1,0,0,0,0,0,0,0,1500.0,189,4.1
0,1,0,1,0,0,1,0,0,1,0,0,14,1698.0,130,5.16
0,1,1,0,0,0,0,0,0,0,0,0,10,1525.0,267,3.99
0,0,0,0,0,0,0,0,0,0,0,1,5,1405.0,226,2.53
0,0,1,0,0,1,0,0,0,0,0,0,0,1500.0,141,2.74
1,0,1,1,0,1,1,0,0,1,0,1,19,1847.0,172,8.05
1,1,1,0,0,0,1,0,1,0,0,1,0,1500.0,179,7.33
1,1,1,0,1,1,0,0,0,0,0,0,37,1924.0,117,7.28
0,1,1,1,0,1,0,0,1,1,0,0,20,1473.0,217,7.77
0,1,0,1,0,0,0,1,0,0,1,0,16,1662.0,182,6.25
1,0,1,1,0,1,0,0,0,0,0,0,18,1674.0,211,5.64
0,0,0,1,0,0,0,0,0,1,1,0,0,1500.0,178,3.11
0,1,1,0,0,0,0,1,0,0,1,0,49,2000.0,193,9.05
1,0,1,0,0,1,1,0,0,0,0,0,32,2000.0,219,8.27
1,1,0,0,0,0,0,0,0,0,0,1,6,1387.0,176,3.59
1,0,1,1,0,1,1,0,1,0,0,0,13,1663.0,146,7.36
0,1,1,0,0,0,0,0,0,0,0,1,16,1834.0,303,6.9
0,1,1,1,0,0,0,0,0,1,0,0,28,1987.0,195,6.6
1,1,1,0,0,1,0,1,0,1,0,0,0,1500.0,269,7.81
0,1,0,0,1,1,0,0,1,0,0,0,2,1497.0,208,5.5
1,0,1,0,0,1,0,0,0,0,0,1,24,1493.0,134,5.41
1,1,1,0,0,0,0,0,0,0,0,1,20,1380.0,177,4.58
1,1,0,0,0,1,0,0,1,0,0,1,6,1633.0,180,7.01
0,0,1,0,0,1,0,0,1,1,0,0,3,1531.0,181,4.84
0,0,1,0,1,0,0,0,0,0,1,0,46,1929.0,272,7.69
1,0,0,1,0,1,0,0,0,1,0,0,3,1522.0,150,3.57
1,1,1,0,0,1,0,0,0,1,0,0,19,1786.0,221,8.06
1,0,0,0,0,0,0,0,1,1,1,0,3,1561.0,182,6.58
0,0,1,1,0,0,0,0,0,0,0,0,1,1517.0,215,2.45
0,1,0,1,1,0,0,0,0,0,0,1,9,1450.0,192,4.95
1,1,0,0,0,1,0,0,0,0,1,1,25,1855.0,268,9.44
1,1,1,1,0,0,1,0,0,1,0,0,48,1843.0,191,8.37
1,1,1,1,1,1,1,0,0,0,0,1,0,1500.0,199,8.21
0,1,1,0,1,0,0,1,0,0,0,0,34,1935.0,128,6.52
1,1,0,0,0,1,0,0,0,1,1,0,6,1451.0,177,5.61
1,0,1,0,0,0,0,1,1,0,0,1,0,1500.0,180,6.52
1,0,1,1,0,1,0,0,1,0,0,0,23,1768.0,236,7.92
0,0,1,1,0,0,0,1,1,0,1,1,1,1724.0,110,7.96
0,0,0,1,0,1,0,0,1,0,0,0,33,1879.0,209,6.77
1,1,1,1,1,1,1,0,0,1,1,1,0,1500.0,156,10.0
0,0,1,1,0,1,1,1,0,0,0,1,12,1782.0,227,8.75
0,0,1,0,0,0,1,0,0,0,0,0,1,1404.0,155,2.12
1,1,1,1,0,0,0,1,0,1,0,1,0,1500.0,276,8.28
0,0,1,1,0,1,0,0,0,0,0,1,0,1500.0,233,5.55
1,0,1,1,1,0,0,0,0,0,0,0,5,1514.0,220,4.78
0,1,0,1,0,0,0,0,1,0,0,0,3,1426.0,125,3.21
1,0,0,1,0,1,1,0,0,1,0,1,0,1500.0,200,6.83
1,1,1,1,0,0,0,0,0,1,0,0,0,1500.0,155,4.92
0,1,1,0,0,0,0,1,0,0,1,1,5,1251.0,238,7.27
0,1,1,1,0,1,0,0,1,0,0,0,25,1860.0,177,7.01
0,0,1,1,0,0,0,0,1,1,0,0,41,1945.0,185,6.89
0,0,1,1,0,0,0,0,0,0,0,1,6,1584.0,151,4.87
1,0,1,1,0,1,0,0,0,0,0,0,3,1664.0,198,5.1
1,1,1,1,1,0,0,0,0,1,1,0,44,1719.0,133,8.93
0,1,0,1,0,1,1,0,1,1,1,0,46,1703.0,217,10.0
0,0,0,1,0,0,0,0,0,1,1,1,0,1500.0,263,5.9
0,0,1,0,0,1,0,0,1,1,1,0,6,1696.0,211,8.47
1,1,1,1,1,0,0,1,0,1,1,0,27,1709.0,259,10.0
0,1,0,1,1,0,1,0,0,1,0,1,27,1752.0,246,8.9
1,0,0,1,0,0,0,0,0,0,0,0,10,1329.0,279,2.95
1,0,1,1,0,0,1,0,1,0,0,0,5,1720.0,148,6.93
1,1,1,1,0,1,0,0,1,1,0,0,3,1580.0,111,7.1
0,1,1,1,0,0,0,0,1,0,0,0,25,1613.0,163,6.14
1,0,1,1,1,1,0,0,0,1,0,0,0,1500.0,191,6.09
0,0,1,1,1,1,1,0,0,1,0,0,4,1802.0,206,7.7
0,1,1,1,1,1,0,1,1,0,0,0,7,1315.0,120,6.06
1,1,1,1,0,0,0,0,0,0,0,0,28,1680.0,291,6.58
1,0,1,1,0,0,0,0,1,0,0,0,2,1618.0,174,5.28
0,1,1,0,0,1,0,0,0,0,1,1,7,1692.0,116,7.75
0,1,0,0,0,1,0,0,1,1,0,0,0,1500.0,221,5.37
0,1,1,0,0,1,1,1,1,0,0,0,29,1516.0,210,8.79
0,1,1,0,1,0,1,0,0,1,0,0,22,1627.0,118,6.62
0,0,1,0,0,1,1,0,0,0,1,0,27,1831.0,137,6.32
0,1,1,0,0,1,0,0,0,1,1,0,0,1500.0,286,7.17
0,0,1,0,0,0,0,0,0,0,1,0,5,1720.0,215,5.27
1,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,194,6.77
1,1,1,1,0,0,0,0,0,0,0,0,10,1758.0,236,5.2
1,1,1,0,0,0,1,0,0,0,1,0,1,1565.0,192,6.64
0,0,1,0,0,1,0,0,0,1,0,0,20,1663.0,227,5.64
1,0,0,1,0,0,1,0,1,1,0,1,0,1500.0,149,6.81
1,1,1,0,1,1,1,1,0,0,0,1,6,1483.0,128,9.66
1,0,1,1,1,0,0,0,1,0,1,1,0,1500.0,122,7.5
1,0,1,1,0,0,0,0,0,1,0,0,7,1594.0,121,4.01
1,0,1,1,0,0,0,1,1,1,1,0,8,1745.0,172,8.65
0,1,1,1,0,1,0,0,0,0,0,0,5,1467.0,175,4.58
0,0,1,1,1,0,0,0,0,0,1,1,0,1500.0,154,6.1
1,1,0,0,0,0,1,0,0,0,0,0,0,1500.0,161,4.46
1,1,0,0,0,1,0,0,1,0,0,0,10,1509.0,179,6.18
1,0,1,0,1,0,1,1,0,0,0,0,33,1951.0,167,8.89
0,1,0,1,0,0,1,0,0,0,0,0,15,1759.0,151,4.1
0,1,1,0,1,0,1,0,1,0,0,1,36,1735.0,120,8.77
0,1,0,1,0,0,1,0,0,0,1,0,41,1662.0,117,5.93
1,0,1,1,0,0,0,0,0,0,0,0,4,1232.0,120,2.04
1,0,1,0,0,0,1,0,0,0,0,0,10,1569.0,152,3.97
0,1,1,1,1,0,0,0,0,0,0,1,3,1314.0,187,5.55
0,0,1,1,1,1,0,0,0,0,1,0,40,1984.0,167,8.33
0,1,0,1,0,0,0,1,0,0,1,0,7,1262.0,236,5.01
1,1,0,0,0,1,0,1,0,0,0,1,17,1862.0,158,8.29
1,0,1,1,0,1,1,1,0,1,0,0,0,1500.0,146,8.14
1,1,0,0,1,0,0,0,0,0,0,0,7,1469.0,121,2.41
0,1,0,0,0,1,0,0,1,1,0,0,16,1490.0,192,5.78
1,1,1,0,1,0,0,0,1,0,0,0,0,1500.0,202,6.55
0,0,1,0,0,0,0,0,0,0,1,0,0,1500.0,190,4.21
1,1,1,1,0,0,0,0,1,1,0,0,16,1528.0,167,7.82
0,0,1,1,0,1,0,0,1,0,0,0,1,1330.0,217,4.64
0,0,1,1,0,0,1,0,0,0,0,1,4,1717.0,243,6.34
1,1,1,1,1,0,0,1,1,0,0,1,7,1620.0,198,9.94
1,0,1,0,0,0,0,0,0,0,1,0,0,1500.0,183,4.57
0,1,1,1,0,1,0,0,1,0,0,1,0,1500.0,106,6.97
1,1,0,1,0,0,0,0,0,1,0,1,45,1914.0,215,7.92
0,0,1,0,0,0,1,1,0,0,1,0,1,1279.0,211,6.07
0,0,1,0,1,0,0,1,1,1,0,0,0,1500.0,106,4.65
0,1,1,0,0,1,0,0,0,0,0,1,0,1500.0,116,3.96
0,1,1,0,1,0,0,0,0,0,1,0,0,1500.0,174,5.54
0,1,1,0,0,0,1,0,0,1,0,0,4,1481.0,143,4.35
0,1,1,0,1,1,0,0,1,0,0,0,2,1354.0,186,5.53
0,1,1,1,1,0,0,0,1,1,0,0,4,1095.0,243,6.27
1,1,1,0,0,1,0,0,0,0,0,1,11,1455.0,211,6.76
0,0,1,1,1,1,1,0,0,0,1,0,9,1630.0,115,7.57
1,1,1,1,0,1,1,0,0,0,0,0,5,1436.0,224,6.17
0,1,1,1,0,0,0,0,0,0,0,0,26,1688.0,140,4.88
1,0,1,0,1,0,1,0,1,0,1,0,31,1916.0,195,10.0
0,0,1,0,0,0,0,0,1,0,0,0,8,1659.0,144,3.43
0,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,121,4.03
0,1,0,1,1,1,0,0,1,0,1,0,3,1774.0,253,9.57
0,0,1,0,1,0,1,0,1,0,1,0,9,1210.0,230,6.99
0,1,0,0,0,1,0,0,0,1,0,0,0,1500.0,125,2.98
1,1,0,1,0,1,1,1,0,0,0,0,0,1500.0,161,5.66
1,0,1,1,0,0,0,0,0,1,0,0,44,1763.0,132,6.42
1,1,1,0,0,0,1,1,0,0,1,0,15,1736.0,204,9.0
1,1,1,1,0,0,0,0,1,0,0,0,0,1500.0,146,4.62
0,1,1,0,0,0,0,0,0,0,0,1,4,1554.0,177,4.35
0,1,1,1,0,1,0,0,1,1,0,0,0,1500.0,296,8.63
0,1,1,1,0,1,0,0,0,1,0,0,0,1500.0,120,4.19
0,0,1,1,0,0,0,0,1,0,0,0,3,1494.0,222,4.61
0,1,1,1,0,0,0,0,0,0,1,0,9,1449.0,159,4.7
0,1,0,1,0,0,1,0,0,0,1,1,44,1923.0,161,8.46
0,1,1,1,1,1,0,0,0,1,0,0,20,1675.0,179,7.07
0,0,0,0,0,1,0,0,1,0,0,1,0,1500.0,166,4.61
1,1,0,1,0,1,0,1,1,1,0,0,1,1182.0,160,6.14
1,1,0,0,0,1,0,0,0,1,1,1,6,1542.0,194,7.86
0,0,0,1,0,0,0,1,0,1,1,1,0,1500.0,235,6.47
1,1,1,0,0,0,1,0,0,0,1,1,28,1652.0,159,9.02
1,1,1,1,0,1,0,0,1,1,0,0,0,1500.0,238,8.29
0,1,1,1,0,0,1,1,0,0,0,1,0,1500.0,198,6.58
0,1,1,1,0,1,0,0,0,0,0,0,7,1646.0,157,4.67
0,1,0,1,0,0,1,0,0,0,1,0,0,1500.0,145,3.97
1,0,0,0,0,1,0,0,0,1,0,0,9,1591.0,131,2.9
1,1,1,0,0,1,0,0,0,0,0,0,43,2000.0,160,6.8
0,0,1,0,0,1,0,0,1,1,1,0,10,1549.0,141,6.26
0,1,1,1,0,1,1,0,1,1,1,1,26,1546.0,217,10.0
1,1,1,0,0,0,0,1,1,1,0,1,4,1116.0,265,8.26
0,1,1,0,0,1,0,0,0,0,1,0,2,1329.0,223,4.61
0,0,1,0,1,0,0,0,0,1,0,0,1,1516.0,149,2.97
1,1,0,0,0,1,1,0,1,0,0,0,10,1644.0,218,7.66
1,0,1,1,0,0,0,1,0,1,0,0,6,1419.0,151,4.83
1,1,0,1,0,1,0,0,0,0,1,0,5,1435.0,136,4.24
1,1,1,1,0,0,1,1,0,1,0,1,0,1500.0,137,8.19
1,1,0,0,1,0,1,0,0,0,0,1,10,1560.0,257,6.99
0,1,1,1,0,0,1,0,0,1,0,0,14,1647.0,167,6.3
